UTC Time,Microseconds Since Start,Tether 1 Length,Tether 2 Length,Tether 3 Length,X Apex,Y Apex,Z Apex,Tether 1 Force,Tether 2 Force,Tether 3 Force,Current State,Operation Mode,Sent Command,Response Time,Loadcell 1 Force,Loadcell 2 Force,Loadcell 3 Force,Force Error (lbf),Angle Error (deg),Raw Response,Tether Lengths Initialized
2025-04-04 22:55:54.515359+00:00,103291485,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",6979,28.12,20.7,20.06,1.9314082501691061,0.566899623,"6979.0000, 28.12, 20.70, 20.06",TRUE
2025-04-04 22:55:54.540078+00:00,103316205,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7004,28.13,20.7,20.06,1.9395718886894855,0.5698924203996574,"7004.0000, 28.13, 20.70, 20.06",TRUE
2025-04-04 22:55:54.565192+00:00,103341318,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7029,28.13,20.7,20.05,1.9324589303585782,0.5662260640801664,"7029.0000, 28.13, 20.70, 20.05",TRUE
2025-04-04 22:55:54.590413+00:00,103366539,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7053,28.13,20.7,20.05,1.9324589303585782,0.5662260640801664,"7053.0000, 28.13, 20.70, 20.05",TRUE
2025-04-04 22:55:54.614556+00:00,103391248,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7078,28.13,20.7,20.04,1.925346924,0.5626417193075534,"7078.0000, 28.13, 20.70, 20.04",TRUE
2025-04-04 22:55:54.638991+00:00,103415118,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7103,28.13,20.72,20.05,1.9466690606726118,0.5508162075845247,"7103.0000, 28.13, 20.72, 20.05",TRUE
2025-04-04 22:55:54.663708+00:00,103439835,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7127,28.14,20.72,20.04,1.947721953,0.5503775588757833,"7127.0000, 28.14, 20.72, 20.04",TRUE
2025-04-04 22:55:54.688005+00:00,103464132,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7152,28.14,20.73,20.05,1.9619388870668217,0.5462069680926811,"7152.0000, 28.14, 20.73, 20.05",TRUE
2025-04-04 22:55:54.713589+00:00,103489716,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7177,28.14,20.73,20.04,1.9548283302211686,0.5426585361453958,"7177.0000, 28.14, 20.73, 20.04",TRUE
2025-04-04 22:55:54.737798+00:00,103513925,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7201,28.15,20.73,20.04,1.962992730256886,0.5458748747405987,"7201.0000, 28.15, 20.73, 20.04",TRUE
2025-04-04 22:55:54.762916+00:00,103539042,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7226,28.16,20.72,20.03,1.9569432197893093,0.5535655965787757,"7226.0000, 28.16, 20.72, 20.03",TRUE
2025-04-04 22:55:54.786496+00:00,103562622,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7251,28.17,20.73,20.03,1.972215129046731,0.5492191297045642,"7251.0000, 28.17, 20.73, 20.03",TRUE
2025-04-04 22:55:54.811767+00:00,103587894,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7275,28.17,20.74,20.04,1.986429408,0.5447342764137912,"7275.0000, 28.17, 20.74, 20.04",TRUE
2025-04-04 22:55:54.836635+00:00,103612761,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7300,28.16,20.74,20.04,1.9782641837691273,0.5414163280665374,"7300.0000, 28.16, 20.74, 20.04",TRUE
2025-04-04 22:55:54.861171+00:00,103637297,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7325,28.16,20.74,20.04,1.9782641837691273,0.5414163280665374,"7325.0000, 28.16, 20.74, 20.04",TRUE
2025-04-04 22:55:54.886125+00:00,103662251,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7349,28.18,20.74,20.05,2.001703783421277,0.5513807004843956,"7349.0000, 28.18, 20.74, 20.05",TRUE
2025-04-04 22:55:54.910253+00:00,103686380,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7374,28.19,20.74,20.06,2.016978898443732,0.5580277539961758,"7374.0000, 28.19, 20.74, 20.06",TRUE
2025-04-04 22:55:54.934904+00:00,103711030,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7399,28.19,20.73,20.06,2.009874543089012,0.565755768,"7399.0000, 28.19, 20.73, 20.06",TRUE
2025-04-04 22:55:54.960163+00:00,103736290,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7423,28.2,20.74,20.07,2.032254752244114,0.5646752723298001,"7423.0000, 28.20, 20.74, 20.07",TRUE
2025-04-04 22:55:54.984031+00:00,103760158,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7448,28.19,20.74,20.07,2.024088884638765,0.5614087628441105,"7448.0000, 28.19, 20.74, 20.07",TRUE
2025-04-04 22:55:55.008972+00:00,103785099,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7473,28.19,20.75,20.08,2.0383044479911803,0.5571685881435458,"7473.0000, 28.19, 20.75, 20.08",TRUE
2025-04-04 22:55:55.034347+00:00,103810474,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7497,28.19,20.75,20.08,2.0383044479911803,0.5571685881435458,"7497.0000, 28.19, 20.75, 20.08",TRUE
2025-04-04 22:55:55.058592+00:00,103834718,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7522,28.18,20.74,20.08,2.0230350204348895,0.5617292434616363,"7522.0000, 28.18, 20.74, 20.08",TRUE
2025-04-04 22:55:55.082810+00:00,103858937,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7547,28.18,20.74,20.08,2.0230350204348895,0.5617292434616363,"7547.0000, 28.18, 20.74, 20.08",TRUE
2025-04-04 22:55:55.107758+00:00,103883885,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7571,28.19,20.75,20.08,2.0383044479911803,0.5571685881435458,"7571.0000, 28.19, 20.75, 20.08",TRUE
2025-04-04 22:55:55.132698+00:00,103908824,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7596,28.19,20.75,20.08,2.0383044479911803,0.5571685881435458,"7596.0000, 28.19, 20.75, 20.08",TRUE
2025-04-04 22:55:55.157355+00:00,103933481,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7621,28.19,20.75,20.08,2.0383044479911803,0.5571685881435458,"7621.0000, 28.19, 20.75, 20.08",TRUE
2025-04-04 22:55:55.181012+00:00,103957139,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7645,28.19,20.75,20.07,2.031193851747453,0.5536925324018954,"7645.0000, 28.19, 20.75, 20.07",TRUE
2025-04-04 22:55:55.206569+00:00,103982696,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7670,28.18,20.73,20.07,2.008819184300222,0.5659072890838693,"7670.0000, 28.18, 20.73, 20.07",TRUE
2025-04-04 22:55:55.230545+00:00,104006671,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7695,28.19,20.73,20.07,2.016984869516115,0.5691280067860717,"7695.0000, 28.19, 20.73, 20.07",TRUE
2025-04-04 22:55:55.256340+00:00,104032467,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7719,28.18,20.72,20.08,2.0088277071253984,0.5771367815285824,"7719.0000, 28.18, 20.72, 20.08",TRUE
2025-04-04 22:55:55.280448+00:00,104056574,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7744,28.19,20.72,20.08,2.0169934238197484,0.5802968660582211,"7744.0000, 28.19, 20.72, 20.08",TRUE
2025-04-04 22:55:55.303948+00:00,104080075,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7769,28.2,20.72,20.08,2.0251597809940165,0.5835081144820949,"7769.0000, 28.20, 20.72, 20.08",TRUE
2025-04-04 22:55:55.329393+00:00,104105520,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7793,28.2,20.73,20.08,2.0322620456071476,0.5757890701827995,"7793.0000, 28.20, 20.73, 20.08",TRUE
2025-04-04 22:55:55.356472+00:00,104132598,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7818,28.19,20.72,20.09,2.024105990908403,0.5838249077176764,"7818.0000, 28.19, 20.72, 20.09",TRUE
2025-04-04 22:55:55.379266+00:00,104155392,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7843,28.18,20.71,20.09,2.0088388135861663,0.5884291130161239,"7843.0000, 28.18, 20.71, 20.09",TRUE
2025-04-04 22:55:55.404228+00:00,104180355,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7867,28.19,20.71,20.09,2.0170045613533603,0.5915304443361645,"7867.0000, 28.19, 20.71, 20.09",TRUE
2025-04-04 22:55:55.428432+00:00,104204559,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7892,28.18,20.72,20.09,2.0159407009005363,0.5807313790962262,"7892.0000, 28.18, 20.72, 20.09",TRUE
2025-04-04 22:55:55.453314+00:00,104229440,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7917,28.19,20.73,20.09,2.031208373,0.5761227888916625,"7917.0000, 28.19, 20.73, 20.09",TRUE
2025-04-04 22:55:55.477589+00:00,104253716,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7941,28.19,20.73,20.09,2.031208373,0.5761227888916625,"7941.0000, 28.19, 20.73, 20.09",TRUE
2025-04-04 22:55:55.502523+00:00,104278649,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7966,28.18,20.73,20.08,2.0159308875985147,0.5694312956757543,"7966.0000, 28.18, 20.73, 20.08",TRUE
2025-04-04 22:55:55.526962+00:00,104303089,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",7991,28.18,20.73,20.08,2.0159308875985147,0.5694312956757543,"7991.0000, 28.18, 20.73, 20.08",TRUE
2025-04-04 22:55:55.551366+00:00,104327492,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8015,28.17,20.72,20.09,2.0077760517206826,0.5776903263398816,"8015.0000, 28.17, 20.72, 20.09",TRUE
2025-04-04 22:55:55.576114+00:00,104352241,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8040,28.16,20.71,20.09,1.992509241,0.582382403,"8040.0000, 28.16, 20.71, 20.09",TRUE
2025-04-04 22:55:55.601928+00:00,104378054,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8065,28.17,20.72,20.09,2.0077760517206826,0.5776903263398816,"8065.0000, 28.17, 20.72, 20.09",TRUE
2025-04-04 22:55:55.627007+00:00,104403134,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8089,28.18,20.72,20.08,2.0088277071253984,0.5771367815285824,"8089.0000, 28.18, 20.72, 20.08",TRUE
2025-04-04 22:55:55.651087+00:00,104427214,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8114,28.15,20.72,20.08,1.9843344029400853,0.5679726490882357,"8114.0000, 28.15, 20.72, 20.08",TRUE
2025-04-04 22:55:55.675027+00:00,104451153,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8139,28.16,20.72,20.09,1.9996120436706804,0.5747026484042087,"8139.0000, 28.16, 20.72, 20.09",TRUE
2025-04-04 22:55:55.698894+00:00,104475020,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8163,28.16,20.71,20.09,1.992509241,0.582382403,"8163.0000, 28.16, 20.71, 20.09",TRUE
2025-04-04 22:55:55.724421+00:00,104500547,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8188,28.16,20.71,20.09,1.992509241,0.582382403,"8188.0000, 28.16, 20.71, 20.09",TRUE
2025-04-04 22:55:55.749156+00:00,104525283,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8213,28.16,20.71,20.08,1.985395052627858,0.5786663565454727,"8213.0000, 28.16, 20.71, 20.08",TRUE
2025-04-04 22:55:55.773733+00:00,104549860,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8237,28.17,20.71,20.08,1.9935599455032076,0.5817299075111997,"8237.0000, 28.17, 20.71, 20.08",TRUE
2025-04-04 22:55:55.797547+00:00,104573674,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8262,28.17,20.71,20.08,1.9935599455032076,0.5817299075111997,"8262.0000, 28.17, 20.71, 20.08",TRUE
2025-04-04 22:55:55.823882+00:00,104600008,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8287,28.18,20.72,20.07,2.001715663,0.5736232269358847,"8287.0000, 28.18, 20.72, 20.07",TRUE
2025-04-04 22:55:55.847999+00:00,104624126,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8311,28.18,20.72,20.06,1.9946045701778843,0.5701922995470096,"8311.0000, 28.18, 20.72, 20.06",TRUE
2025-04-04 22:55:55.872573+00:00,104648700,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8336,28.17,20.73,20.07,2.0006541398759836,0.5627390052558959,"8336.0000, 28.17, 20.73, 20.07",TRUE
2025-04-04 22:55:55.897477+00:00,104673604,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8361,28.19,20.73,20.07,2.016984869516115,0.5691280067860717,"8361.0000, 28.19, 20.73, 20.07",TRUE
2025-04-04 22:55:55.921673+00:00,104697800,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8385,28.17,20.72,20.06,1.9864386408970063,0.5669492248511904,"8385.0000, 28.17, 20.72, 20.06",TRUE
2025-04-04 22:55:55.946052+00:00,104722179,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8410,28.15,20.73,20.06,1.9772139421169683,0.5529159813580481,"8410.0000, 28.15, 20.73, 20.06",TRUE
2025-04-04 22:55:55.971202+00:00,104747329,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8435,28.15,20.72,20.06,1.9701087056100022,0.5606204126600514,"8435.0000, 28.15, 20.72, 20.06",TRUE
2025-04-04 22:55:55.996507+00:00,104772633,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8459,28.16,20.73,20.07,1.9924897365452807,0.5596241135672269,"8459.0000, 28.16, 20.73, 20.07",TRUE
2025-04-04 22:55:56.021246+00:00,104797373,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8484,28.16,20.72,20.07,1.9853852992323624,0.5673250815759588,"8484.0000, 28.16, 20.72, 20.07",TRUE
2025-04-04 22:55:56.045827+00:00,104821954,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8509,28.16,20.73,20.06,1.9853781306379759,0.5560460331915397,"8509.0000, 28.16, 20.73, 20.06",TRUE
2025-04-04 22:55:56.069721+00:00,104845848,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8533,28.16,20.72,20.07,1.9853852992323624,0.5673250815759588,"8533.0000, 28.16, 20.72, 20.07",TRUE
2025-04-04 22:55:56.094944+00:00,104871071,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8558,28.16,20.72,20.07,1.9853852992323624,0.5673250815759588,"8558.0000, 28.16, 20.72, 20.07",TRUE
2025-04-04 22:55:56.118985+00:00,104895112,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8583,28.15,20.71,20.08,1.9772308010818733,0.5756558963672986,"8583.0000, 28.15, 20.71, 20.08",TRUE
2025-04-04 22:55:56.143381+00:00,104919508,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8607,28.15,20.72,20.08,1.9843344029400853,0.5679726490882357,"8607.0000, 28.15, 20.72, 20.08",TRUE
2025-04-04 22:55:56.167973+00:00,104944100,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8632,28.16,20.71,20.08,1.985395052627858,0.5786663565454727,"8632.0000, 28.16, 20.71, 20.08",TRUE
2025-04-04 22:55:56.193564+00:00,104969691,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8657,28.17,20.71,20.09,2.000673706590746,0.5853794735212066,"8657.0000, 28.17, 20.71, 20.09",TRUE
2025-04-04 22:55:56.218573+00:00,104994700,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8681,28.17,20.71,20.08,1.9935599455032076,0.5817299075111997,"8681.0000, 28.17, 20.71, 20.08",TRUE
2025-04-04 22:55:56.242244+00:00,105018371,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8706,28.16,20.71,20.08,1.985395052627858,0.5786663565454727,"8706.0000, 28.16, 20.71, 20.08",TRUE
2025-04-04 22:55:56.267880+00:00,105044007,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8731,28.18,20.72,20.07,2.001715663,0.5736232269358847,"8731.0000, 28.18, 20.72, 20.07",TRUE
2025-04-04 22:55:56.291922+00:00,105068048,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8755,28.18,20.72,20.08,2.0088277071253984,0.5771367815285824,"8755.0000, 28.18, 20.72, 20.08",TRUE
2025-04-04 22:55:56.316326+00:00,105092453,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8780,28.18,20.71,20.09,2.0088388135861663,0.5884291130161239,"8780.0000, 28.18, 20.71, 20.09",TRUE
2025-04-04 22:55:56.341744+00:00,105117871,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8805,28.18,20.71,20.08,2.0017254794058275,0.5848456501040485,"8805.0000, 28.18, 20.71, 20.08",TRUE
2025-04-04 22:55:56.365404+00:00,105141530,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8829,28.2,20.71,20.08,2.018058469085389,0.5912301394598446,"8829.0000, 28.20, 20.71, 20.08",TRUE
2025-04-04 22:55:56.390817+00:00,105166944,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8854,28.19,20.71,20.08,2.009891654033815,0.58801269,"8854.0000, 28.19, 20.71, 20.08",TRUE
2025-04-04 22:55:56.414662+00:00,105190788,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8879,28.19,20.72,20.08,2.0169934238197484,0.5802968660582211,"8879.0000, 28.19, 20.72, 20.08",TRUE
2025-04-04 22:55:56.438722+00:00,105214848,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8903,28.18,20.71,20.08,2.0017254794058275,0.5848456501040485,"8903.0000, 28.18, 20.71, 20.08",TRUE
2025-04-04 22:55:56.464549+00:00,105240676,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8928,28.18,20.71,20.09,2.0088388135861663,0.5884291130161239,"8928.0000, 28.18, 20.71, 20.09",TRUE
2025-04-04 22:55:56.489403+00:00,105265530,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8953,28.18,20.72,20.09,2.0159407009005363,0.5807313790962262,"8953.0000, 28.18, 20.72, 20.09",TRUE
2025-04-04 22:55:56.513433+00:00,105289560,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",8977,28.17,20.71,20.09,2.000673706590746,0.5853794735212066,"8977.0000, 28.17, 20.71, 20.09",TRUE
2025-04-04 22:55:56.538271+00:00,105314397,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",9002,28.18,20.71,20.08,2.0017254794058275,0.5848456501040485,"9002.0000, 28.18, 20.71, 20.08",TRUE
2025-04-04 22:55:56.562885+00:00,105339011,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",9027,28.18,20.73,20.08,2.0159308875985147,0.5694312956757543,"9027.0000, 28.18, 20.73, 20.08",TRUE
2025-04-04 22:55:56.586895+00:00,105363021,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",9051,28.18,20.73,20.08,2.0159308875985147,0.5694312956757543,"9051.0000, 28.18, 20.73, 20.08",TRUE
2025-04-04 22:55:56.612011+00:00,105388137,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",9076,28.18,20.73,20.07,2.008819184300222,0.5659072890838693,"9076.0000, 28.18, 20.73, 20.07",TRUE
2025-04-04 22:55:56.636956+00:00,105413083,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",9101,28.18,20.72,20.07,2.001715663,0.5736232269358847,"9101.0000, 28.18, 20.72, 20.07",TRUE
2025-04-04 22:55:56.661814+00:00,105437940,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",9125,28.19,20.71,20.07,2.002779696789439,0.5845753967978065,"9125.0000, 28.19, 20.71, 20.07",TRUE
2025-04-04 22:55:56.686535+00:00,105462661,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",9150,28.2,20.72,20.06,2.0109383505046026,0.5768310346700651,"9150.0000, 28.20, 20.72, 20.06",TRUE
2025-04-04 22:55:56.711467+00:00,105487594,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",9175,28.19,20.72,20.05,1.9956614243439859,0.5702073836487977,"9175.0000, 28.19, 20.72, 20.05",TRUE
2025-04-04 22:55:56.735903+00:00,105512030,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",9199,28.19,20.71,20.05,1.9885586340857841,0.5779482404786777,"9199.0000, 28.19, 20.71, 20.05",TRUE
2025-04-04 22:55:56.760099+00:00,105536226,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",9224,28.19,20.7,20.05,1.981456797059252,0.5856916469545357,"9224.0000, 28.19, 20.70, 20.05",TRUE
2025-04-04 22:55:56.784929+00:00,105561056,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",9249,28.18,20.71,20.04,1.9732816476608406,0.571328348,"9249.0000, 28.18, 20.71, 20.04",TRUE
2025-04-04 22:55:56.810242+00:00,105586369,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",9273,28.19,20.71,20.03,1.9743413763631494,0.5716610663202533,"9273.0000, 28.19, 20.71, 20.03",TRUE
2025-04-04 22:55:56.834712+00:00,105610838,33.5,38,38.5,0.2875367087466769,-0.036593713,-3.19847411,26.86,20.43,19,3,Manual,"3,26.86,20.43,19",9298,28.17,20.69,20.02,1.9366907493145504,0.5770736156767737,"9298.0000, 28.17, 20.69, 20.02",TRUE
