UTC Time,Tether 1 Length,Tether 2 Length,Tether 3 Length,X Apex,Y Apex,Z Apex,Tether 1 Force,Tether 2 Force,Tether 3 Force,Current State,Operation Mode,Sent Command,Response Time,Loadcell 1 Force,Loadcell 2 Force,Loadcell 3 Force,Force Error (lbf),Angle Error (deg),Raw Response,Tether Lengths Initialized
2025-04-16 20:35:24.599366+00:00,35.35,38.84,40.39,0.31,-0.12,-3.37,51.78,42.3,34.84,4,Automatic,"4,51.78,42.30,34.84",12818.0,60.06,33.74,24.94,6.06,7.07,"12818, 60.06, 33.74, 24.94",True
2025-04-16 20:35:24.622599+00:00,35.72,38.58,40.15,0.37,-0.12,-3.37,49.97,43.3,35.98,4,Automatic,"4,49.97,43.30,35.98",12843.0,55.3,35.87,26.97,7.39,5.58,"12843, 55.30, 35.87, 26.97",True
2025-04-16 20:35:24.654523+00:00,36.05,38.35,39.92,0.42,-0.12,-3.36,48.35,44.18,36.99,4,Automatic,"4,48.35,44.18,36.99",12892.0,50.44,40.54,31.09,5.28,2.86,"12892, 50.44, 40.54, 31.09",True
2025-04-16 20:35:24.691228+00:00,36.47,38.05,39.56,0.48,-0.11,-3.36,46.09,45.29,38.55,4,Automatic,"4,46.09,45.29,38.55",12917.0,50.69,42.03,33.17,2.61,3.36,"12917, 50.69, 42.03, 33.17",True
2025-04-16 20:35:24.717544+00:00,36.62,37.98,39.45,0.51,-0.11,-3.36,45.33,45.6,39.09,4,Automatic,"4,45.33,45.60,39.09",12941.0,50.22,42.5,33.89,2.16,3.36,"12941, 50.22, 42.50, 33.89",True
2025-04-16 20:35:24.739929+00:00,36.71,37.94,39.38,0.52,-0.11,-3.36,44.85,45.77,39.44,4,Automatic,"4,44.85,45.77,39.44",12966.0,50.05,41.83,33.95,2.77,3.66,"12966, 50.05, 41.83, 33.95",True
2025-04-16 20:35:24.770120+00:00,36.8,37.9,39.3,0.53,-0.11,-3.36,44.41,45.91,39.8,4,Automatic,"4,44.41,45.91,39.80",12991.0,49.22,41.55,34.37,3.38,3.59,"12991, 49.22, 41.55, 34.37",True
2025-04-16 20:35:24.792951+00:00,36.9,37.86,39.22,0.55,-0.1,-3.36,43.88,46.11,40.18,4,Automatic,"4,43.88,46.11,40.18",13015.0,47.99,41.46,34.64,4.28,3.42,"13015, 47.99, 41.46, 34.64",True
2025-04-16 20:35:24.816928+00:00,37.0,37.79,39.12,0.56,-0.1,-3.35,43.31,46.38,40.58,4,Automatic,"4,43.31,46.38,40.58",13040.0,47.65,41.41,35.11,4.3,3.52,"13040, 47.65, 41.41, 35.11",True
2025-04-16 20:35:24.843339+00:00,37.12,37.7,39.04,0.58,-0.1,-3.35,42.66,46.72,40.97,4,Automatic,"4,42.66,46.72,40.97",13065.0,47.25,41.56,35.46,4.3,3.64,"13065, 47.25, 41.56, 35.46",True
2025-04-16 20:35:24.868051+00:00,37.26,37.6,38.94,0.6,-0.1,-3.35,41.88,47.13,41.43,4,Automatic,"4,41.88,47.13,41.43",13089.0,46.24,42.12,36.27,4.15,3.42,"13089, 46.24, 42.12, 36.27",True
2025-04-16 20:35:24.892369+00:00,37.39,37.49,38.84,0.63,-0.1,-3.35,41.14,47.52,41.86,4,Automatic,"4,41.14,47.52,41.86",13114.0,45.17,42.77,37.14,3.93,3.15,"13114, 45.17, 42.77, 37.14",True
2025-04-16 20:35:24.914250+00:00,37.51,37.41,38.77,0.64,-0.1,-3.34,40.5,47.87,42.21,4,Automatic,"4,40.50,47.87,42.21",13139.0,43.6,43.33,37.72,4.37,2.72,"13139, 43.60, 43.33, 37.72",True
2025-04-16 20:35:24.941465+00:00,37.61,37.35,38.7,0.66,-0.1,-3.34,39.95,48.15,42.52,4,Automatic,"4,39.95,48.15,42.52",13163.0,41.79,44.07,38.39,4.78,2.09,"13163, 41.79, 44.07, 38.39",True
2025-04-16 20:35:24.970548+00:00,37.68,37.31,38.65,0.67,-0.1,-3.34,39.6,48.3,42.76,4,Automatic,"4,39.60,48.30,42.76",13188.0,40.48,44.57,39.02,4.99,1.59,"13188, 40.48, 44.57, 39.02",True
2025-04-16 20:35:24.991873+00:00,37.7,37.3,38.61,0.67,-0.1,-3.34,39.43,48.35,42.91,4,Automatic,"4,39.43,48.35,42.91",13213.0,39.49,45.11,39.69,4.86,1.1,"13213, 39.49, 45.11, 39.69",True
2025-04-16 20:35:25.016135+00:00,37.71,37.3,38.6,0.67,-0.1,-3.34,39.38,48.34,42.97,4,Automatic,"4,39.38,48.34,42.97",13237.0,38.36,45.91,40.54,4.49,0.42,"13237, 38.36, 45.91, 40.54",True
2025-04-16 20:35:25.040341+00:00,37.71,37.3,38.6,0.67,-0.1,-3.34,39.39,48.34,42.98,4,Automatic,"4,39.39,48.34,42.98",13262.0,37.17,46.87,41.7,3.8,0.39,"13262, 37.17, 46.87, 41.70",True
2025-04-16 20:35:25.064217+00:00,37.69,37.3,38.6,0.67,-0.1,-3.34,39.44,48.32,42.96,4,Automatic,"4,39.44,48.32,42.96",13287.0,36.39,48.31,43.18,2.16,1.18,"13287, 36.39, 48.31, 43.18",True
2025-04-16 20:35:25.090496+00:00,37.67,37.3,38.6,0.67,-0.1,-3.34,39.51,48.29,42.92,4,Automatic,"4,39.51,48.29,42.92",13311.0,35.82,50.26,45.1,0.39,2.0,"13311, 35.82, 50.26, 45.10",True
2025-04-16 20:35:25.114117+00:00,37.65,37.3,38.6,0.67,-0.1,-3.34,39.59,48.25,42.89,4,Automatic,"4,39.59,48.25,42.89",13336.0,35.61,52.38,47.14,3.44,2.7,"13336, 35.61, 52.38, 47.14",True
2025-04-16 20:35:25.137747+00:00,37.63,37.31,38.6,0.67,-0.1,-3.34,39.68,48.2,42.86,4,Automatic,"4,39.68,48.20,42.86",13361.0,35.36,54.69,49.11,6.59,3.39,"13361, 35.36, 54.69, 49.11",True
2025-04-16 20:35:25.165853+00:00,37.61,37.36,38.63,0.66,-0.1,-3.34,39.86,48.05,42.78,4,Automatic,"4,39.86,48.05,42.78",13385.0,34.96,56.42,50.82,9.02,4.05,"13385, 34.96, 56.42, 50.82",True
2025-04-16 20:35:25.184821+00:00,37.58,37.41,38.65,0.66,-0.1,-3.34,40.08,47.87,42.69,4,Automatic,"4,40.08,47.87,42.69",13410.0,34.55,57.58,51.9,10.51,4.59,"13410, 34.55, 57.58, 51.90",True
2025-04-16 20:35:25.213233+00:00,37.54,37.41,38.65,0.65,-0.1,-3.34,40.24,47.81,42.63,4,Automatic,"4,40.24,47.81,42.63",13435.0,34.25,57.77,52.64,11.0,4.88,"13435, 34.25, 57.77, 52.64",True
2025-04-16 20:35:25.239414+00:00,37.46,37.49,38.7,0.64,-0.09,-3.34,40.71,47.5,42.41,4,Automatic,"4,40.71,47.50,42.41",13459.0,33.82,57.57,52.94,10.82,5.31,"13459, 33.82, 57.57, 52.94",True
2025-04-16 20:35:25.262027+00:00,37.34,37.6,38.78,0.62,-0.09,-3.35,41.39,47.08,42.07,4,Automatic,"4,41.39,47.08,42.07",13484.0,33.48,57.23,53.4,10.74,5.83,"13484, 33.48, 57.23, 53.40",True
2025-04-16 20:35:25.288521+00:00,37.16,37.92,39.05,0.58,-0.09,-3.36,42.84,46.11,41.17,4,Automatic,"4,42.84,46.11,41.17",13509.0,33.48,56.79,53.51,10.84,6.62,"13509, 33.48, 56.79, 53.51",True
2025-04-16 20:35:25.312094+00:00,36.92,38.12,39.26,0.54,-0.09,-3.37,44.23,45.37,40.3,4,Automatic,"4,44.23,45.37,40.30",13533.0,33.45,56.14,53.18,10.22,7.31,"13533, 33.45, 56.14, 53.18",True
2025-04-16 20:35:25.335551+00:00,36.64,38.33,39.52,0.49,-0.09,-3.37,45.8,44.62,39.22,4,Automatic,"4,45.80,44.62,39.22",13558.0,33.91,55.32,52.55,9.61,7.87,"13558, 33.91, 55.32, 52.55",True
2025-04-16 20:35:25.366650+00:00,35.94,38.54,39.83,0.4,-0.1,-3.36,48.79,43.35,37.37,4,Automatic,"4,48.79,43.35,37.37",13583.0,34.85,54.38,51.55,8.77,8.99,"13583, 34.85, 54.38, 51.55",True
2025-04-16 20:35:25.384298+00:00,35.55,38.77,40.15,0.34,-0.1,-3.37,50.74,42.51,35.9,4,Automatic,"4,50.74,42.51,35.90",13607.0,36.19,53.07,49.78,7.5,9.24,"13607, 36.19, 53.07, 49.78",True
2025-04-16 20:35:25.406269+00:00,35.55,38.77,40.51,0.32,-0.13,-3.38,51.25,42.89,34.65,4,Automatic,"4,51.25,42.89,34.65",13632.0,38.36,51.6,46.87,5.89,8.18,"13632, 38.36, 51.60, 46.87",True
2025-04-16 20:35:25.433928+00:00,34.72,39.23,40.86,0.22,-0.12,-3.37,54.75,40.83,32.71,4,Automatic,"4,54.75,40.83,32.71",13657.0,42.38,50.46,42.95,5.11,7.96,"13657, 42.38, 50.46, 42.95",True
2025-04-16 20:35:25.457197+00:00,34.35,39.47,41.18,0.16,-0.13,-3.36,56.57,39.99,31.25,4,Automatic,"4,56.57,39.99,31.25",13681.0,47.4,49.87,39.07,5.77,6.61,"13681, 47.40, 49.87, 39.07",True
2025-04-16 20:35:25.486869+00:00,34.03,39.73,41.47,0.1,-0.13,-3.37,58.17,39.13,30.02,4,Automatic,"4,58.17,39.13,30.02",13706.0,50.48,49.15,35.47,5.17,5.91,"13706, 50.48, 49.15, 35.47",True
2025-04-16 20:35:25.510666+00:00,33.75,39.99,41.7,0.06,-0.13,-3.37,59.57,38.21,29.08,4,Automatic,"4,59.57,38.21,29.08",13730.0,52.88,47.57,32.25,3.71,5.24,"13730, 52.88, 47.57, 32.25",True
2025-04-16 20:35:25.533904+00:00,33.5,40.25,41.85,0.02,-0.12,-3.36,60.75,37.22,28.48,4,Automatic,"4,60.75,37.22,28.48",13755.0,55.28,45.08,31.01,3.01,4.39,"13755, 55.28, 45.08, 31.01",True
2025-04-16 20:35:25.558174+00:00,33.3,40.49,41.93,-0.01,-0.11,-3.36,61.67,36.25,28.2,4,Automatic,"4,61.67,36.25,28.20",13780.0,56.31,43.17,31.98,3.21,4.24,"13780, 56.31, 43.17, 31.98",True
2025-04-16 20:35:25.578426+00:00,33.12,40.72,41.98,-0.04,-0.09,-3.36,62.47,35.31,28.06,4,Automatic,"4,62.47,35.31,28.06",13804.0,57.23,42.05,33.61,4.4,4.48,"13804, 57.23, 42.05, 33.61",True
2025-04-16 20:35:25.608740+00:00,32.94,40.93,42.04,-0.07,-0.08,-3.36,63.24,34.39,27.92,4,Automatic,"4,63.24,34.39,27.92",13829.0,58.39,40.94,35.43,5.95,4.77,"13829, 58.39, 40.94, 35.43",True
2025-04-16 20:35:25.638658+00:00,32.77,41.12,42.11,-0.1,-0.07,-3.36,64.02,33.6,27.64,4,Automatic,"4,64.02,33.60,27.64",13854.0,59.64,40.71,36.46,7.68,5.1,"13854, 59.64, 40.71, 36.46",True
2025-04-16 20:35:25.657500+00:00,32.59,41.32,42.24,-0.13,-0.07,-3.36,64.88,32.85,27.17,4,Automatic,"4,64.88,32.85,27.17",13878.0,60.47,39.79,35.96,7.45,5.11,"13878, 60.47, 39.79, 35.96",True
2025-04-16 20:35:25.679064+00:00,32.39,41.5,42.42,-0.16,-0.06,-3.36,65.83,32.19,26.47,4,Automatic,"4,65.83,32.19,26.47",13903.0,61.74,38.08,34.59,6.4,4.69,"13903, 61.74, 38.08, 34.59",True
2025-04-16 20:35:25.707271+00:00,32.19,41.66,42.62,-0.19,-0.07,-3.35,66.79,31.65,25.59,4,Automatic,"4,66.79,31.65,25.59",13928.0,62.83,35.88,32.84,4.59,4.13,"13928, 62.83, 35.88, 32.84",True
2025-04-16 20:35:25.732231+00:00,32.0,41.78,42.84,-0.23,-0.07,-3.35,67.7,31.32,24.6,4,Automatic,"4,67.70,31.32,24.60",13952.0,63.97,33.88,31.4,3.22,3.68,"13952, 63.97, 33.88, 31.40",True
2025-04-16 20:35:25.754392+00:00,31.81,41.84,43.05,-0.26,-0.09,-3.35,68.52,31.2,23.53,4,Automatic,"4,68.52,31.20,23.53",13977.0,65.89,32.2,30.38,3.08,3.29,"13977, 65.89, 32.20, 30.38",True
2025-04-16 20:35:25.780715+00:00,31.67,41.84,43.26,-0.28,-0.1,-3.34,69.17,31.36,22.43,4,Automatic,"4,69.17,31.36,22.43",14002.0,67.69,30.33,29.26,2.65,3.04,"14002, 67.69, 30.33, 29.26",True
2025-04-16 20:35:25.803533+00:00,31.58,41.82,43.47,-0.29,-0.12,-3.34,69.65,31.69,21.36,4,Automatic,"4,69.65,31.69,21.36",14026.0,67.75,29.11,27.11,0.42,2.79,"14026, 67.75, 29.11, 27.11",True
2025-04-16 20:35:25.828680+00:00,31.52,41.79,43.65,-0.31,-0.14,-3.34,70.04,32.04,20.41,4,Automatic,"4,70.04,32.04,20.41",14051.0,67.82,28.92,24.13,1.67,2.09,"14051, 67.82, 28.92, 24.13",True
2025-04-16 20:35:25.858941+00:00,31.47,41.79,43.79,-0.32,-0.15,-3.34,70.36,32.23,19.72,4,Automatic,"4,70.36,32.23,19.72",14076.0,68.17,29.09,20.93,3.37,1.22,"14076, 68.17, 29.09, 20.93",True
2025-04-16 20:35:25.878620+00:00,31.44,41.79,43.85,-0.32,-0.15,-3.34,70.53,32.3,19.4,4,Automatic,"4,70.53,32.30,19.40",14100.0,68.82,29.74,18.45,3.96,0.8,"14100, 68.82, 29.74, 18.45",True
2025-04-16 20:35:25.902035+00:00,31.42,41.79,43.85,-0.33,-0.16,-3.34,70.56,32.29,19.36,4,Automatic,"4,70.56,32.29,19.36",14125.0,69.58,30.29,17.17,3.72,1.1,"14125, 69.58, 30.29, 17.17",True
2025-04-16 20:35:25.926955+00:00,31.43,41.79,43.83,-0.32,-0.15,-3.34,70.51,32.25,19.49,4,Automatic,"4,70.51,32.25,19.49",14150.0,70.38,31.07,16.6,2.82,1.36,"14150, 70.38, 31.07, 16.60",True
2025-04-16 20:35:25.953411+00:00,31.43,41.79,43.79,-0.32,-0.15,-3.33,70.46,32.19,19.66,4,Automatic,"4,70.46,32.19,19.66",14174.0,71.12,31.86,16.46,1.69,1.51,"14174, 71.12, 31.86, 16.46",True
2025-04-16 20:35:25.979824+00:00,31.43,41.79,43.75,-0.32,-0.15,-3.33,70.4,32.11,19.84,4,Automatic,"4,70.40,32.11,19.84",14199.0,71.97,32.57,16.43,0.45,1.67,"14199, 71.97, 32.57, 16.43",True
2025-04-16 20:35:26.006271+00:00,31.43,41.79,43.7,-0.32,-0.14,-3.33,70.32,32.02,20.07,4,Automatic,"4,70.32,32.02,20.07",14248.0,73.64,33.21,16.64,1.66,1.86,"14248, 73.64, 33.21, 16.64",True
2025-04-16 20:35:26.047839+00:00,31.45,41.79,43.7,-0.32,-0.14,-3.33,70.27,32.02,20.12,4,Automatic,"4,70.27,32.02,20.12",14273.0,73.96,33.24,16.67,2.0,1.91,"14273, 73.96, 33.24, 16.67",True
2025-04-16 20:35:26.074708+00:00,31.46,41.79,43.7,-0.31,-0.14,-3.34,70.25,32.03,20.13,4,Automatic,"4,70.25,32.03,20.13",14298.0,74.07,33.18,16.66,2.06,1.94,"14298, 74.07, 33.18, 16.66",True
2025-04-16 20:35:26.103882+00:00,31.47,41.79,43.7,-0.31,-0.14,-3.34,70.22,32.05,20.15,4,Automatic,"4,70.22,32.05,20.15",14322.0,74.21,32.96,16.48,1.93,2.07,"14322, 74.21, 32.96, 16.48",True
2025-04-16 20:35:26.126546+00:00,31.49,41.79,43.69,-0.31,-0.14,-3.34,70.19,32.06,20.19,4,Automatic,"4,70.19,32.06,20.19",14347.0,74.52,32.39,16.2,1.65,2.32,"14347, 74.52, 32.39, 16.20",True
2025-04-16 20:35:26.150632+00:00,31.51,41.79,43.68,-0.31,-0.14,-3.34,70.11,32.05,20.29,4,Automatic,"4,70.11,32.05,20.29",14372.0,74.98,31.54,15.97,1.36,2.68,"14372, 74.98, 31.54, 15.97",True
2025-04-16 20:35:26.174660+00:00,31.53,41.79,43.63,-0.31,-0.14,-3.34,69.99,32.02,20.51,4,Automatic,"4,69.99,32.02,20.51",14396.0,75.44,30.54,15.97,1.11,3.08,"14396, 75.44, 30.54, 15.97",True
2025-04-16 20:35:26.200394+00:00,31.58,41.78,43.56,-0.3,-0.13,-3.34,69.75,32.01,20.88,4,Automatic,"4,69.75,32.01,20.88",14421.0,75.98,29.41,15.98,0.86,3.64,"14421, 75.98, 29.41, 15.98",True
2025-04-16 20:35:26.224396+00:00,31.65,41.69,43.39,-0.28,-0.13,-3.34,69.23,32.13,21.61,4,Automatic,"4,69.23,32.13,21.61",14446.0,76.64,28.48,15.86,0.71,4.47,"14446, 76.64, 28.48, 15.86",True
2025-04-16 20:35:26.248862+00:00,31.75,41.6,43.27,-0.26,-0.12,-3.34,68.71,32.41,22.12,4,Automatic,"4,68.71,32.41,22.12",14470.0,77.15,27.61,15.95,0.63,5.15,"14470, 77.15, 27.61, 15.95",True
2025-04-16 20:35:26.273952+00:00,32.06,41.46,43.13,-0.22,-0.12,-3.35,67.61,33.09,22.93,4,Automatic,"4,67.61,33.09,22.93",14495.0,77.07,27.04,16.03,0.23,5.98,"14495, 77.07, 27.04, 16.03",True
2025-04-16 20:35:26.296521+00:00,32.06,41.27,42.97,-0.2,-0.13,-3.34,67.16,33.55,23.32,4,Automatic,"4,67.16,33.55,23.32",14519.0,76.76,26.61,16.0,0.5,6.45,"14519, 76.76, 26.61, 16.00",True
2025-04-16 20:35:26.322981+00:00,32.53,41.03,42.76,-0.14,-0.13,-3.36,65.42,34.65,24.54,4,Automatic,"4,65.42,34.65,24.54",14544.0,76.46,26.74,16.24,0.57,7.34,"14544, 76.46, 26.74, 16.24",True
2025-04-16 20:35:26.346410+00:00,32.53,41.03,42.51,-0.13,-0.11,-3.35,65.06,34.28,25.55,4,Automatic,"4,65.06,34.28,25.55",14569.0,75.69,27.45,16.76,0.59,7.09,"14569, 75.69, 27.45, 16.76",True
2025-04-16 20:35:26.371235+00:00,33.17,40.47,42.25,-0.04,-0.13,-3.36,62.41,36.65,26.73,4,Automatic,"4,62.41,36.65,26.73",14593.0,74.28,28.35,17.38,1.06,7.95,"14593, 74.28, 28.35, 17.38",True
2025-04-16 20:35:26.392150+00:00,33.52,40.18,41.97,0.02,-0.13,-3.37,60.79,37.65,27.94,4,Automatic,"4,60.79,37.65,27.94",14618.0,72.04,29.57,17.99,2.06,7.94,"14618, 72.04, 29.57, 17.99",True
2025-04-16 20:35:26.425236+00:00,33.88,39.9,41.65,0.07,-0.13,-3.37,59.05,38.59,29.34,4,Automatic,"4,59.05,38.59,29.34",14643.0,69.33,30.49,18.75,3.58,7.91,"14643, 69.33, 30.49, 18.75",True
2025-04-16 20:35:26.445629+00:00,34.21,39.65,41.32,0.13,-0.12,-3.37,57.38,39.38,30.76,4,Automatic,"4,57.38,39.38,30.76",14667.0,66.43,31.94,19.94,4.6,7.49,"14667, 66.43, 31.94, 19.94",True
2025-04-16 20:35:26.470551+00:00,34.53,39.42,41.0,0.18,-0.12,-3.37,55.72,40.16,32.14,4,Automatic,"4,55.72,40.16,32.14",14692.0,64.13,33.54,21.58,4.62,6.99,"14692, 64.13, 33.54, 21.58",True
2025-04-16 20:35:26.494574+00:00,34.85,39.2,40.71,0.24,-0.11,-3.37,54.15,40.9,33.37,4,Automatic,"4,54.15,40.90,33.37",14717.0,61.84,35.21,23.67,4.2,6.25,"14717, 61.84, 35.21, 23.67",True
2025-04-16 20:35:26.519018+00:00,35.14,39.01,40.48,0.28,-0.11,-3.37,52.73,41.6,34.41,4,Automatic,"4,52.73,41.60,34.41",14741.0,59.01,36.66,25.84,4.26,5.3,"14741, 59.01, 36.66, 25.84",True
2025-04-16 20:35:26.543963+00:00,35.4,38.85,40.3,0.32,-0.11,-3.37,51.5,42.23,35.24,4,Automatic,"4,51.50,42.23,35.24",14766.0,56.11,37.36,27.67,5.08,4.46,"14766, 56.11, 37.36, 27.67",True
2025-04-16 20:35:26.567658+00:00,35.61,38.71,40.16,0.35,-0.11,-3.37,50.5,42.77,35.9,4,Automatic,"4,50.50,42.77,35.90",14791.0,54.05,37.94,29.21,5.4,3.82,"14791, 54.05, 37.94, 29.21",True
2025-04-16 20:35:26.594836+00:00,35.76,38.59,40.04,0.37,-0.11,-3.36,49.7,43.21,36.42,4,Automatic,"4,49.70,43.21,36.42",14815.0,53.73,38.75,30.81,4.0,3.55,"14815, 53.73, 38.75, 30.81",True
2025-04-16 20:35:26.620901+00:00,35.88,38.49,39.95,0.39,-0.11,-3.36,49.06,43.6,36.79,4,Automatic,"4,49.06,43.60,36.79",14840.0,54.09,39.28,31.93,2.55,3.62,"14840, 54.09, 39.28, 31.93",True
2025-04-16 20:35:26.650708+00:00,36.01,38.4,39.9,0.41,-0.11,-3.36,48.49,43.97,37.07,4,Automatic,"4,48.49,43.97,37.07",14889.0,51.63,39.87,32.09,4.09,3.0,"14889, 51.63, 39.87, 32.09",True
2025-04-16 20:35:26.688989+00:00,36.2,38.23,39.79,0.44,-0.12,-3.36,47.51,44.62,37.56,4,Automatic,"4,47.51,44.62,37.56",14914.0,50.13,40.61,32.62,4.46,2.77,"14914, 50.13, 40.61, 32.62",True
2025-04-16 20:35:26.719132+00:00,36.26,38.2,39.75,0.45,-0.12,-3.36,47.2,44.75,37.77,4,Automatic,"4,47.20,44.75,37.77",14939.0,49.84,40.65,32.69,4.63,2.82,"14939, 49.84, 40.65, 32.69",True
2025-04-16 20:35:26.747413+00:00,36.29,38.18,39.69,0.46,-0.11,-3.36,47.01,44.8,37.98,4,Automatic,"4,47.01,44.80,37.98",14963.0,50.36,41.05,33.25,3.52,2.89,"14963, 50.36, 41.05, 33.25",True
2025-04-16 20:35:26.775070+00:00,36.34,38.17,39.63,0.46,-0.11,-3.36,46.76,44.83,38.23,4,Automatic,"4,46.76,44.83,38.23",14988.0,49.84,41.33,33.8,3.36,2.68,"14988, 49.84, 41.33, 33.80",True
2025-04-16 20:35:26.795819+00:00,36.4,38.16,39.6,0.47,-0.11,-3.36,46.48,44.9,38.45,4,Automatic,"4,46.48,44.90,38.45",15037.0,48.79,41.17,34.13,4.1,2.43,"15037, 48.79, 41.17, 34.13",True
2025-04-16 20:35:26.834332+00:00,36.49,38.07,39.52,0.49,-0.11,-3.36,45.98,45.21,38.75,4,Automatic,"4,45.98,45.21,38.75",15062.0,48.91,41.56,34.63,3.4,2.56,"15062, 48.91, 41.56, 34.63",True
2025-04-16 20:35:26.861351+00:00,36.54,38.03,39.5,0.49,-0.11,-3.36,45.73,45.38,38.86,4,Automatic,"4,45.73,45.38,38.86",15087.0,48.5,41.49,34.6,3.82,2.58,"15087, 48.50, 41.49, 34.60",True
2025-04-16 20:35:26.884918+00:00,36.58,38.01,39.48,0.5,-0.11,-3.36,45.53,45.49,38.96,4,Automatic,"4,45.53,45.49,38.96",15111.0,48.32,41.73,34.73,3.69,2.55,"15111, 48.32, 41.73, 34.73",True
2025-04-16 20:35:26.913054+00:00,36.61,37.97,39.46,0.51,-0.11,-3.36,45.34,45.62,39.06,4,Automatic,"4,45.34,45.62,39.06",15136.0,48.18,42.07,34.97,3.4,2.49,"15136, 48.18, 42.07, 34.97",True
2025-04-16 20:35:26.939561+00:00,36.65,37.95,39.44,0.51,-0.11,-3.36,45.19,45.71,39.12,4,Automatic,"4,45.19,45.71,39.12",15161.0,47.49,41.93,34.75,4.23,2.41,"15161, 47.49, 41.93, 34.75",True
2025-04-16 20:35:26.967260+00:00,36.68,37.94,39.44,0.51,-0.11,-3.36,45.06,45.77,39.2,4,Automatic,"4,45.06,45.77,39.20",15185.0,46.79,41.85,34.63,4.94,2.29,"15185, 46.79, 41.85, 34.63",True
2025-04-16 20:35:26.990162+00:00,36.69,37.93,39.36,0.52,-0.11,-3.35,44.88,45.77,39.46,4,Automatic,"4,44.88,45.77,39.46",15210.0,46.68,42.19,35.17,4.42,2.18,"15210, 46.68, 42.19, 35.17",True
2025-04-16 20:35:27.013084+00:00,36.7,37.93,39.34,0.52,-0.11,-3.35,44.84,45.75,39.53,4,Automatic,"4,44.84,45.75,39.53",15234.0,46.83,42.74,35.82,3.42,2.0,"15234, 46.83, 42.74, 35.82",True
2025-04-16 20:35:27.034209+00:00,36.7,37.93,39.34,0.52,-0.11,-3.35,44.83,45.76,39.53,4,Automatic,"4,44.83,45.76,39.53",15259.0,46.85,43.13,36.41,2.68,1.81,"15259, 46.85, 43.13, 36.41",True
2025-04-16 20:35:27.062727+00:00,36.7,37.93,39.34,0.52,-0.11,-3.35,44.81,45.76,39.54,4,Automatic,"4,44.81,45.76,39.54",15284.0,46.54,43.47,37.06,2.19,1.51,"15284, 46.54, 43.47, 37.06",True
2025-04-16 20:35:27.088761+00:00,36.71,37.93,39.34,0.52,-0.11,-3.35,44.79,45.77,39.55,4,Automatic,"4,44.79,45.77,39.55",15308.0,46.06,43.94,37.73,1.73,1.13,"15308, 46.06, 43.94, 37.73",True
2025-04-16 20:35:27.113089+00:00,36.71,37.93,39.34,0.52,-0.11,-3.35,44.79,45.77,39.55,4,Automatic,"4,44.79,45.77,39.55",15333.0,45.4,44.53,38.5,1.24,0.64,"15333, 45.40, 44.53, 38.50",True
2025-04-16 20:35:27.137365+00:00,36.71,37.93,39.34,0.52,-0.11,-3.36,44.8,45.76,39.55,4,Automatic,"4,44.80,45.76,39.55",15358.0,44.63,45.35,39.44,0.53,0.1,"15358, 44.63, 45.35, 39.44",True
2025-04-16 20:35:27.160879+00:00,36.7,37.93,39.34,0.52,-0.11,-3.35,44.83,45.75,39.54,4,Automatic,"4,44.83,45.75,39.54",15382.0,43.7,46.45,40.63,0.46,0.72,"15382, 43.70, 46.45, 40.63",True
2025-04-16 20:35:27.182284+00:00,36.69,37.93,39.34,0.52,-0.11,-3.35,44.85,45.74,39.53,4,Automatic,"4,44.85,45.74,39.53",15407.0,42.82,47.81,42.06,1.89,1.53,"15407, 42.82, 47.81, 42.06",True
2025-04-16 20:35:27.209739+00:00,36.68,37.95,39.35,0.52,-0.11,-3.35,44.94,45.67,39.5,4,Automatic,"4,44.94,45.67,39.50",15432.0,41.98,49.53,43.71,3.82,2.42,"15432, 41.98, 49.53, 43.71",True
2025-04-16 20:35:27.234326+00:00,36.65,37.97,39.35,0.51,-0.11,-3.35,45.05,45.59,39.46,4,Automatic,"4,45.05,45.59,39.46",15456.0,41.18,51.62,45.69,6.35,3.38,"15456, 41.18, 51.62, 45.69",True
2025-04-16 20:35:27.259285+00:00,36.57,38.0,39.37,0.5,-0.1,-3.35,45.39,45.39,39.31,4,Automatic,"4,45.39,45.39,39.31",15481.0,40.93,53.74,47.44,9.15,4.21,"15481, 40.93, 53.74, 47.44",True
2025-04-16 20:35:27.282897+00:00,36.51,38.05,39.4,0.5,-0.1,-3.35,45.7,45.19,39.16,4,Automatic,"4,45.70,45.19,39.16",15506.0,40.8,54.85,48.75,10.96,4.77,"15506, 40.80, 54.85, 48.75",True
2025-04-16 20:35:27.310433+00:00,36.45,38.14,39.46,0.48,-0.1,-3.36,46.1,44.9,38.95,4,Automatic,"4,46.10,44.90,38.95",15555.0,39.14,53.97,48.41,8.84,5.41,"15555, 39.14, 53.97, 48.41",True
2025-04-16 20:35:27.356147+00:00,36.16,38.37,39.65,0.44,-0.1,-3.36,47.6,44.02,38.1,4,Automatic,"4,47.60,44.02,38.10",15580.0,39.24,53.64,48.33,8.73,6.17,"15580, 39.24, 53.64, 48.33",True
2025-04-16 20:35:27.382677+00:00,35.95,38.5,39.8,0.41,-0.1,-3.36,48.65,43.5,37.42,4,Automatic,"4,48.65,43.50,37.42",15604.0,39.63,53.54,48.25,8.97,6.61,"15604, 39.63, 53.54, 48.25",True
